bigram	frequency	relative frequency	mutual information
plumpness ?	1.0	1.4700261664657632e-05	0.00017721207245382112
two who	1.0	1.4700261664657632e-05	5.232078049358283e-05
-- any	1.0	1.4700261664657632e-05	1.6701925785273893e-05
completely .	1.0	1.4700261664657632e-05	0.00018941439213390946
one knew	1.0	1.4700261664657632e-05	1.4816460303848679e-05
a spot	1.0	1.4700261664657632e-05	-6.936835989040932e-05
don't hear	1.0	1.4700261664657632e-05	5.8952353727791254e-05
contadini families	1.0	1.4700261664657632e-05	0.00023601311911245168
not matter	1.0	1.4700261664657632e-05	-7.85307172315906e-06
so like	1.0	1.4700261664657632e-05	2.795103705409658e-05
was she	1.0	1.4700261664657632e-05	-6.068036238943314e-05
church advanced	1.0	1.4700261664657632e-05	6.527384524488325e-05
husky young	1.0	1.4700261664657632e-05	0.0002066125957831364
played over	1.0	1.4700261664657632e-05	0.00018941439213390946
way towards	1.0	1.4700261664657632e-05	6.027796127574461e-05
, sweet-faced	1.0	1.4700261664657632e-05	-0.000111949745634189
glowing terms	1.0	1.4700261664657632e-05	0.0002066125957831364
dress --	1.0	1.4700261664657632e-05	0.00015347541523282905
soldiers had	1.0	1.4700261664657632e-05	0.00013834669466040797
softly his	1.0	1.4700261664657632e-05	0.0001478115491245059
come your	1.0	1.4700261664657632e-05	6.378541220251805e-05
the sopping	1.0	1.4700261664657632e-05	-0.00011352215413302094
piece out	1.0	1.4700261664657632e-05	0.000121148491011181
prepare himself	1.0	1.4700261664657632e-05	0.00017721207245382112
study where	1.0	1.4700261664657632e-05	0.00013061334547527894
brae golf	1.0	1.4700261664657632e-05	0.00023601311911245168
do pretty	1.0	1.4700261664657632e-05	4.285592602948491e-05
wife cleota's	1.0	1.4700261664657632e-05	0.00013430401910253495
said later	1.0	1.4700261664657632e-05	1.2571704294966343e-05
lumber .	1.0	1.4700261664657632e-05	0.00023601311911245168
straw case	1.0	1.4700261664657632e-05	0.00015347541523282905
the suspense	1.0	1.4700261664657632e-05	-0.00011352215413302094
quite calmly	1.0	1.4700261664657632e-05	0.0001184110257951906
any advice	1.0	1.4700261664657632e-05	6.603811797980651e-05
noted .	1.0	1.4700261664657632e-05	0.00018941439213390946
cluster together	1.0	1.4700261664657632e-05	0.0002066125957831364
themselves upward	1.0	1.4700261664657632e-05	0.00016774721798972324
felt it	1.0	1.4700261664657632e-05	6.378541220251805e-05
katie stumbled	1.0	1.4700261664657632e-05	0.00016001386880459419
he acquired	1.0	1.4700261664657632e-05	-6.837481566243097e-05
indicated that	1.0	1.4700261664657632e-05	0.00017721207245382112
painfully into	1.0	1.4700261664657632e-05	0.0002066125957831364
desire .	1.0	1.4700261664657632e-05	0.00013834669466040797
do god's	1.0	1.4700261664657632e-05	4.285592602948491e-05
high adventure	1.0	1.4700261664657632e-05	0.00011112182715221335
wants .	1.0	1.4700261664657632e-05	0.00016774721798972324
the remainder	1.0	1.4700261664657632e-05	-0.00011352215413302094
was cradled	1.0	1.4700261664657632e-05	-6.068036238943314e-05
quickly at	1.0	1.4700261664657632e-05	0.00016774721798972324
and stands	1.0	1.4700261664657632e-05	-8.120481652893136e-05
looks like	1.0	1.4700261664657632e-05	0.00018941439213390946
first engagement	1.0	1.4700261664657632e-05	6.603811797980651e-05
about seventy-five	1.0	1.4700261664657632e-05	1.7924373195128924e-05
them through	1.0	1.4700261664657632e-05	1.767704894216094e-05
which gives	1.0	1.4700261664657632e-05	3.155610825228421e-05
from another	1.0	1.4700261664657632e-05	4.43939887122037e-06
believed .	1.0	1.4700261664657632e-05	0.00017721207245382112
ma would	1.0	1.4700261664657632e-05	0.00012407489190351378
, seem	1.0	1.4700261664657632e-05	-0.000111949745634189
curved lips	1.0	1.4700261664657632e-05	0.0002066125957831364
`` put	1.0	1.4700261664657632e-05	-4.203882805694051e-05
aunt felt	1.0	1.4700261664657632e-05	0.00017721207245382112
and proved	1.0	1.4700261664657632e-05	-8.120481652893136e-05
he yet	1.0	1.4700261664657632e-05	-6.837481566243097e-05
his cronies	1.0	1.4700261664657632e-05	-4.7255367941666414e-05
hill trails	1.0	1.4700261664657632e-05	0.00013834669466040797
thick forest	1.0	1.4700261664657632e-05	0.00013061334547527894
spoken too	1.0	1.4700261664657632e-05	0.00016001386880459419
not need	1.0	1.4700261664657632e-05	-7.85307172315906e-06
chance before	1.0	1.4700261664657632e-05	0.00015347541523282905
grimly of	1.0	1.4700261664657632e-05	0.00018941439213390946
humbly lowered	1.0	1.4700261664657632e-05	0.00023601311911245168
and mending	1.0	1.4700261664657632e-05	-8.120481652893136e-05
be concerned	1.0	1.4700261664657632e-05	8.089324779295603e-07
things of	1.0	1.4700261664657632e-05	8.901050246587533e-05
nine .	1.0	1.4700261664657632e-05	0.0001478115491245059
granny dying	1.0	1.4700261664657632e-05	0.00018941439213390946
munching sweet	1.0	1.4700261664657632e-05	0.00023601311911245168
gallant muses	1.0	1.4700261664657632e-05	0.00023601311911245168
abed began	1.0	1.4700261664657632e-05	0.00023601311911245168
can get	1.0	1.4700261664657632e-05	8.061952787197747e-05
pacing ,	1.0	1.4700261664657632e-05	0.00023601311911245168
gray slums	1.0	1.4700261664657632e-05	0.0001184110257951906
in germany	1.0	1.4700261664657632e-05	-5.5737902127050665e-05
puffed at	1.0	1.4700261664657632e-05	0.0002066125957831364
african forest	1.0	1.4700261664657632e-05	0.0002066125957831364
away --	1.0	1.4700261664657632e-05	6.603811797980651e-05
son was	1.0	1.4700261664657632e-05	0.00011341514182605199
was unfair	1.0	1.4700261664657632e-05	-6.068036238943314e-05
asleep again	1.0	1.4700261664657632e-05	0.00016774721798972324
any cash	1.0	1.4700261664657632e-05	6.603811797980651e-05
mrs. ryerson	1.0	1.4700261664657632e-05	7.849828641265795e-05
didn't find	1.0	1.4700261664657632e-05	6.681641484750978e-05
fire that	1.0	1.4700261664657632e-05	0.00011583957249056182
peered at	1.0	1.4700261664657632e-05	0.00018941439213390946
place smelled	1.0	1.4700261664657632e-05	7.647809560079147e-05
detractor .	1.0	1.4700261664657632e-05	0.00023601311911245168
says is	1.0	1.4700261664657632e-05	0.00015347541523282905
heart can	1.0	1.4700261664657632e-05	0.0001184110257951906
a dear	1.0	1.4700261664657632e-05	-6.936835989040932e-05
gathering his	1.0	1.4700261664657632e-05	0.0002066125957831364
i stopped	1.0	1.4700261664657632e-05	-2.8508666114891465e-05
could dust	1.0	1.4700261664657632e-05	1.8675118266341043e-05
to answer	1.0	1.4700261664657632e-05	-7.44099753887292e-05
cricket ,	1.0	1.4700261664657632e-05	0.00023601311911245168
byron's mistress	1.0	1.4700261664657632e-05	0.0002066125957831364
stepped on	1.0	1.4700261664657632e-05	0.0002066125957831364
not as	1.0	1.4700261664657632e-05	-7.85307172315906e-06
voice ring	1.0	1.4700261664657632e-05	8.52095141101006e-05
. giselle	1.0	1.4700261664657632e-05	-0.0001117752657945447
, offered	1.0	1.4700261664657632e-05	-0.000111949745634189
literary circles	1.0	1.4700261664657632e-05	0.00023601311911245168
and mines	1.0	1.4700261664657632e-05	-8.120481652893136e-05
preferred to	1.0	1.4700261664657632e-05	0.00023601311911245168
halloween .	1.0	1.4700261664657632e-05	0.00023601311911245168
arm carefully	1.0	1.4700261664657632e-05	0.00010490349577321969
agreed she	1.0	1.4700261664657632e-05	0.00015347541523282905
mary have	1.0	1.4700261664657632e-05	0.00011341514182605199
the mouth	1.0	1.4700261664657632e-05	-0.00011352215413302094
their charge	1.0	1.4700261664657632e-05	1.9183100256516433e-05
smoke would	1.0	1.4700261664657632e-05	0.00014281566515536725
of steel	1.0	1.4700261664657632e-05	-7.19491290434441e-05
repetitious routine	1.0	1.4700261664657632e-05	0.00023601311911245168
ships and	1.0	1.4700261664657632e-05	0.00015347541523282905
any stranger	1.0	1.4700261664657632e-05	6.603811797980651e-05
-- enough	1.0	1.4700261664657632e-05	1.6701925785273893e-05
for instance	1.0	1.4700261664657632e-05	-1.9579946994605217e-05
looks pretty	1.0	1.4700261664657632e-05	0.00018941439213390946
crossroads to	1.0	1.4700261664657632e-05	0.00016001386880459419
looked so	1.0	1.4700261664657632e-05	5.4029037764731155e-05
his opera	1.0	1.4700261664657632e-05	-4.7255367941666414e-05
thelma on	1.0	1.4700261664657632e-05	0.00016001386880459419
to brooklyn	1.0	1.4700261664657632e-05	-7.44099753887292e-05
poverty imposes	1.0	1.4700261664657632e-05	0.00017721207245382112
play cards	1.0	1.4700261664657632e-05	0.00013834669466040797
striving to	1.0	1.4700261664657632e-05	0.00023601311911245168
anticipate scotty's	1.0	1.4700261664657632e-05	0.00023601311911245168
the pity	1.0	1.4700261664657632e-05	-0.00011352215413302094
cancer ,	1.0	1.4700261664657632e-05	0.00023601311911245168
inconvenient .	1.0	1.4700261664657632e-05	0.00023601311911245168
trees to	1.0	1.4700261664657632e-05	0.00011583957249056182
the coals	1.0	1.4700261664657632e-05	-0.00011352215413302094
clutch ,	1.0	1.4700261664657632e-05	0.00023601311911245168
whinnied from	1.0	1.4700261664657632e-05	0.0002066125957831364
her actually	1.0	1.4700261664657632e-05	-1.9477368977968052e-05
down pike	1.0	1.4700261664657632e-05	2.9879368622249258e-05
felt so	1.0	1.4700261664657632e-05	6.378541220251805e-05
december i	1.0	1.4700261664657632e-05	0.00023601311911245168
bored at	1.0	1.4700261664657632e-05	0.00023601311911245168
got better	1.0	1.4700261664657632e-05	6.92408455120196e-05
nightingale .	1.0	1.4700261664657632e-05	0.0002066125957831364
western tip	1.0	1.4700261664657632e-05	0.00018941439213390946
wore that	1.0	1.4700261664657632e-05	0.0001184110257951906
there angrily	1.0	1.4700261664657632e-05	7.430310786188946e-06
seriously falling	1.0	1.4700261664657632e-05	0.0002066125957831364
my recollection	1.0	1.4700261664657632e-05	2.9226802070807274e-05
bounced !	1.0	1.4700261664657632e-05	0.00017721207245382112
pique uniform	1.0	1.4700261664657632e-05	0.00023601311911245168
links seemed	1.0	1.4700261664657632e-05	0.00023601311911245168
more business-like	1.0	1.4700261664657632e-05	4.8075641595656306e-05
interested him	1.0	1.4700261664657632e-05	0.00016774721798972324
bedroom a	1.0	1.4700261664657632e-05	0.00013430401910253495
dramatic tidings	1.0	1.4700261664657632e-05	0.00017721207245382112
had settled	1.0	1.4700261664657632e-05	-4.3521019017048724e-05
council was	1.0	1.4700261664657632e-05	0.00016001386880459419
celebrations ,	1.0	1.4700261664657632e-05	0.00023601311911245168
reformed faith	1.0	1.4700261664657632e-05	0.00018941439213390946
lot on	1.0	1.4700261664657632e-05	0.0001478115491245059
the protest	1.0	1.4700261664657632e-05	-0.00011352215413302094
to obstruct	1.0	1.4700261664657632e-05	-7.44099753887292e-05
like mourners	1.0	1.4700261664657632e-05	2.3200231706898515e-05
visitors ,	1.0	1.4700261664657632e-05	0.0002066125957831364
. waking	1.0	1.4700261664657632e-05	-0.0001117752657945447
duck ,	1.0	1.4700261664657632e-05	0.00023601311911245168
tied up	1.0	1.4700261664657632e-05	0.0002066125957831364
their inquiries	1.0	1.4700261664657632e-05	1.9183100256516433e-05
gambling in	1.0	1.4700261664657632e-05	0.00018941439213390946
pool in	1.0	1.4700261664657632e-05	0.00017721207245382112
window looking	1.0	1.4700261664657632e-05	9.781773152120441e-05
, taken	1.0	1.4700261664657632e-05	-0.000111949745634189
exercised breast	1.0	1.4700261664657632e-05	0.00023601311911245168
clear victory	1.0	1.4700261664657632e-05	0.00014281566515536725
skiffs with	1.0	1.4700261664657632e-05	0.00017721207245382112
grinned at	1.0	1.4700261664657632e-05	0.00017721207245382112
to ship	1.0	1.4700261664657632e-05	-7.44099753887292e-05
our children	1.0	1.4700261664657632e-05	7.550297244390442e-05
that ultimately	1.0	1.4700261664657632e-05	-3.329189181802756e-05
bunched ,	1.0	1.4700261664657632e-05	0.00023601311911245168
the freeway	1.0	1.4700261664657632e-05	-0.00011352215413302094
-- behind	1.0	1.4700261664657632e-05	1.6701925785273893e-05
would we	1.0	1.4700261664657632e-05	-4.626499354260601e-06
childishness with	1.0	1.4700261664657632e-05	0.00023601311911245168
echoed reprovingly	1.0	1.4700261664657632e-05	0.00023601311911245168
and lumbered	1.0	1.4700261664657632e-05	-8.120481652893136e-05
tools of	1.0	1.4700261664657632e-05	0.00023601311911245168
rameau had	1.0	1.4700261664657632e-05	0.00023601311911245168
future alone	1.0	1.4700261664657632e-05	0.0001478115491245059
not do	1.0	1.4700261664657632e-05	-7.85307172315906e-06
tillet .	1.0	1.4700261664657632e-05	0.00023601311911245168
her soft	1.0	1.4700261664657632e-05	-1.9477368977968052e-05
yonder ,	1.0	1.4700261664657632e-05	0.00023601311911245168
with infinitely	1.0	1.4700261664657632e-05	-2.611840056637036e-05
with ``	1.0	1.4700261664657632e-05	-2.611840056637036e-05
dumped him	1.0	1.4700261664657632e-05	0.00018941439213390946
mechanics perched	1.0	1.4700261664657632e-05	0.00023601311911245168
po'k ,	1.0	1.4700261664657632e-05	0.00018941439213390946
its balance	1.0	1.4700261664657632e-05	6.603811797980651e-05
po'k .	1.0	1.4700261664657632e-05	0.00018941439213390946
pa laughed	1.0	1.4700261664657632e-05	0.00011583957249056182
there somewhere	1.0	1.4700261664657632e-05	7.430310786188946e-06
chattering magpies	1.0	1.4700261664657632e-05	0.00023601311911245168
old grandmother	1.0	1.4700261664657632e-05	4.909776308334267e-05
being arranged	1.0	1.4700261664657632e-05	9.035715491091473e-05
steeples of	1.0	1.4700261664657632e-05	0.0002066125957831364
his black	1.0	1.4700261664657632e-05	-4.7255367941666414e-05
puppy was	1.0	1.4700261664657632e-05	0.00023601311911245168
an army	1.0	1.4700261664657632e-05	2.074460134314691e-05
citations for	1.0	1.4700261664657632e-05	0.00023601311911245168
opened ,	1.0	1.4700261664657632e-05	0.00011583957249056182
her regrets	1.0	1.4700261664657632e-05	-1.9477368977968052e-05
yet strong	1.0	1.4700261664657632e-05	9.035715491091473e-05
doubt john	1.0	1.4700261664657632e-05	0.00015347541523282905
time for	1.0	1.4700261664657632e-05	3.9426504371522654e-05
. damn	1.0	1.4700261664657632e-05	-0.0001117752657945447
was frowning	1.0	1.4700261664657632e-05	-6.068036238943314e-05
permitted in	1.0	1.4700261664657632e-05	0.0002066125957831364
the throbbing	1.0	1.4700261664657632e-05	-0.00011352215413302094
he not	1.0	1.4700261664657632e-05	-6.837481566243097e-05
poured through	1.0	1.4700261664657632e-05	0.00017721207245382112
rolled between	1.0	1.4700261664657632e-05	0.00014281566515536725
cloth in	1.0	1.4700261664657632e-05	0.00016001386880459419
low-down .	1.0	1.4700261664657632e-05	0.00023601311911245168
the scale	1.0	1.4700261664657632e-05	-0.00011352215413302094
compelled her	1.0	1.4700261664657632e-05	0.0002066125957831364
last he	1.0	1.4700261664657632e-05	9.035715491091473e-05
job .	1.0	1.4700261664657632e-05	0.00014281566515536725
doctor retorted	1.0	1.4700261664657632e-05	8.770529212399275e-05
bunch is	1.0	1.4700261664657632e-05	0.00023601311911245168
the destruction	1.0	1.4700261664657632e-05	-0.00011352215413302094
knelt before	1.0	1.4700261664657632e-05	0.0002066125957831364
the turban	1.0	1.4700261664657632e-05	-0.00011352215413302094
that sojourner	1.0	1.4700261664657632e-05	-3.329189181802756e-05
company in	1.0	1.4700261664657632e-05	0.000121148491011181
mob ,	1.0	1.4700261664657632e-05	0.0002066125957831364
would no	1.0	1.4700261664657632e-05	-4.626499354260601e-06
window of	1.0	1.4700261664657632e-05	9.781773152120441e-05
good will	1.0	1.4700261664657632e-05	6.234744435255049e-05
duane bosch	1.0	1.4700261664657632e-05	0.00023601311911245168
man would	1.0	1.4700261664657632e-05	3.5873321915567994e-05
`` workmen	1.0	1.4700261664657632e-05	-4.203882805694051e-05
was why	1.0	1.4700261664657632e-05	-6.068036238943314e-05
repaired for	1.0	1.4700261664657632e-05	0.00016774721798972324
. jessica	1.0	1.4700261664657632e-05	-0.0001117752657945447
snuffer ,	1.0	1.4700261664657632e-05	0.00023601311911245168
with devilish	1.0	1.4700261664657632e-05	-2.611840056637036e-05
in soon	1.0	1.4700261664657632e-05	-5.5737902127050665e-05
individual .	1.0	1.4700261664657632e-05	0.00018941439213390946
big trees	1.0	1.4700261664657632e-05	6.841720819188916e-05
rebuilt ,	1.0	1.4700261664657632e-05	0.00023601311911245168
brow .	1.0	1.4700261664657632e-05	0.00023601311911245168
a chicken	1.0	1.4700261664657632e-05	-6.936835989040932e-05
but we	1.0	1.4700261664657632e-05	-5.492161833091695e-06
and sits	1.0	1.4700261664657632e-05	-8.120481652893136e-05
fine .	1.0	1.4700261664657632e-05	0.00013430401910253495
if pat	1.0	1.4700261664657632e-05	3.0209455807244824e-05
program .	1.0	1.4700261664657632e-05	0.0002066125957831364
imposes a	1.0	1.4700261664657632e-05	0.00023601311911245168
the cars	1.0	1.4700261664657632e-05	-0.00011352215413302094
mickie sat	1.0	1.4700261664657632e-05	0.00017721207245382112
iron worker	1.0	1.4700261664657632e-05	0.00023601311911245168
it plausible	1.0	1.4700261664657632e-05	-3.581096892023239e-05
came again	1.0	1.4700261664657632e-05	4.468055097089706e-05
not pretend	1.0	1.4700261664657632e-05	-7.85307172315906e-06
back road	1.0	1.4700261664657632e-05	3.901668486257389e-05
steel columns	1.0	1.4700261664657632e-05	0.00017721207245382112
intruded upon	1.0	1.4700261664657632e-05	0.00023601311911245168
kate quietly	1.0	1.4700261664657632e-05	7.954564800177744e-05
was leaning	1.0	1.4700261664657632e-05	-6.068036238943314e-05
we got	1.0	1.4700261664657632e-05	3.3659811572339305e-05
and traditional	1.0	1.4700261664657632e-05	-8.120481652893136e-05
laughed it	1.0	1.4700261664657632e-05	0.00012407489190351378
medal of	1.0	1.4700261664657632e-05	0.0002066125957831364
the stand	1.0	1.4700261664657632e-05	-0.00011352215413302094
kicked into	1.0	1.4700261664657632e-05	0.0002066125957831364
was decided	1.0	1.4700261664657632e-05	-6.068036238943314e-05
while ma	1.0	1.4700261664657632e-05	7.008079353767952e-05
the passage	1.0	1.4700261664657632e-05	-0.00011352215413302094
was answered	1.0	1.4700261664657632e-05	-6.068036238943314e-05
last of	1.0	1.4700261664657632e-05	9.035715491091473e-05
opened a	1.0	1.4700261664657632e-05	0.00011583957249056182
hadn't been	1.0	1.4700261664657632e-05	0.00012407489190351378
godwin .	1.0	1.4700261664657632e-05	0.0002066125957831364
